"phenotypeID" "num_of_snps" "num_of_pos_snsps" "proportion_of_pos_snps" "mean_beta" "pos_to_neg_effect_weight" "cis_eQTLs_total" "LOE" "GOE" "meanSlope" "meanMAF" "LOE_meanSlope" "GOE_meanSlope" "LOE_meanMAF" "GOE_meanMAF" "cis_eQTLs_positive_association" "LOE_positive_association" "Trait"
"266" "PGS001067" 3 2 0.666666666666667 -0.000526137883333333 0.59198566637155 0 0 0 NA NA NA NA NA NA 0 0 "Processed meat intake"
"314" "PGS001135" 3 3 1 0.00512749866666667 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Arthritis (nos)"
"373" "PGS001202" 3 1 0.333333333333333 -0.000140922033333333 0.723139985766892 0 0 0 NA NA NA NA NA NA 0 0 NA
"374" "PGS001203" 3 2 0.666666666666667 -0.00095350467 0.112303524607893 0 0 0 NA NA NA NA NA NA 0 0 NA
"392" "PGS001223" 3 1 0.333333333333333 -0.00383870406666667 0.0593338122548562 0 0 0 NA NA NA NA NA NA 0 0 NA
"393" "PGS001224" 3 1 0.333333333333333 -0.00315203476666667 0.0281621944052934 0 0 0 NA NA NA NA NA NA 0 0 NA
"395" "PGS001226" 3 0 0 -0.00143324788666667 0 0 0 0 NA NA NA NA NA NA 0 0 "Birth weight"
"413" "PGS001245" 3 2 0.666666666666667 0.00124852043333333 6.84120798352418 0 0 0 NA NA NA NA NA NA 0 0 "Ease of skin tanning (get moderately tanned)"
"415" "PGS001247" 3 2 0.666666666666667 -0.000251950333333333 0.921141441820698 0 0 0 NA NA NA NA NA NA 0 0 "Ease of skin tanning (never tan, only burn)"
"426" "PGS001263" 3 1 0.333333333333333 -0.00116719503333333 0.538860353095983 0 0 0 NA NA NA NA NA NA 0 0 "Atrial flutter"
"437" "PGS001283" 3 1 0.333333333333333 -0.0523991366666667 0.115050458717662 4 1 3 0.135935 0.17401075 -0.102411 0.215383666666667 0.184783 0.17042 4 3 "Allergic disease (hay fever, rhinitis or eczema)"
"459" "PGS001340" 3 1 0.333333333333333 -0.00198084233333333 0.578902982947721 0 0 0 NA NA NA NA NA NA 0 0 "Atrial fibrillation"
"6" "PGS000064" 2 0 0 -0.0214942 0 0 0 0 NA NA NA NA NA NA 0 0 "High density lipoprotein (HDL) cholesterol"
"7" "PGS000066" 2 1 0.5 0.0069005 1.69226524879615 0 0 0 NA NA NA NA NA NA 0 0 "Triglycerides (TG)"
"13" "PGS000126" 2 2 1 0.0375 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Serum urate"
"29" "PGS000169" 2 2 1 0.01868915 Inf 0 0 0 NA NA NA NA NA NA 0 0 "High light scatter reticulocyte count"
"32" "PGS000172" 2 2 1 0.0162928 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Lymphocyte count"
"33" "PGS000174" 2 2 1 0.0190213 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Mean corpuscular hemoglobin"
"35" "PGS000177" 2 2 1 0.0357662 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Monocyte count"
"36" "PGS000178" 2 2 1 0.0323432 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Monocyte percentage of white cells"
"45" "PGS000188" 2 2 1 0.01589295 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Red cell distribution width"
"49" "PGS000194" 2 1 0.5 0.115555860481693 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Rheumatoid Arthritis (CCP-positive)"
"50" "PGS000195" 2 1 0.5 0.115555860481693 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Rheumatoid Arthritis (CCP-negative)"
"51" "PGS000196" 2 0 0 0 NA 0 0 0 NA NA NA NA NA NA 0 0 "Systemic lupus eythematosus"
"52" "PGS000197" 2 0 0 0 NA 0 0 0 NA NA NA NA NA NA 0 0 "Spondyloarthroparthy"
"53" "PGS000198" 2 0 0 0 NA 0 0 0 NA NA NA NA NA NA 0 0 "Psoriatic arthritis"
"54" "PGS000199" 2 2 1 0.975 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Gout"
"123" "PGS000697" 2 1 0.5 -0.00036476095 0.262890665060803 0 0 0 NA NA NA NA NA NA 0 0 "Total bilirubin [umol/L]"
"152" "PGS000804" 2 2 1 0.0295 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type 2 diabetes"
"153" "PGS000805" 2 2 1 0.0295 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type 2 diabetes"
"154" "PGS000806" 2 2 1 0.0355 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type 2 diabetes"
"155" "PGS000807" 2 2 1 0.0235 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type 2 diabetes"
"156" "PGS000808" 2 2 1 0.043 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type 2 diabetes"
"178" "PGS000928" 2 1 0.5 0.0084872945 6.463405881181 0 0 0 NA NA NA NA NA NA 0 0 "Other non-toxic goitre (time-to-event)"
"180" "PGS000932" 2 1 0.5 0.0011261985 1.62455083660365 0 0 0 NA NA NA NA NA NA 0 0 "Other intervertebral disk disorders (time-to-event)"
"184" "PGS000942" 2 0 0 -0.00210906 0 0 0 0 NA NA NA NA NA NA 0 0 "Cholecystitis"
"188" "PGS000949" 2 1 0.5 7.79449999999994e-06 1.01455449556428 0 0 0 NA NA NA NA NA NA 0 0 "Inguinal hernia (time-to-event)"
"203" "PGS000968" 2 0 0 -0.0005846143 0 0 0 0 NA NA NA NA NA NA 0 0 NA
"215" "PGS000986" 2 1 0.5 -0.0003753736 0.224905532589708 0 0 0 NA NA NA NA NA NA 0 0 NA
"219" "PGS000991" 2 2 1 0.00219874075 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Never eat sugar"
"221" "PGS000994" 2 1 0.5 0.0030953245 4.13210005276959 0 0 0 NA NA NA NA NA NA 0 0 "Tea intake"
"227" "PGS001001" 2 1 0.5 -0.0009060869 0.166463684162351 0 0 0 NA NA NA NA NA NA 0 0 "Getting up in morning"
"231" "PGS001006" 2 1 0.5 -0.0009507765 0.50117089752371 0 0 0 NA NA NA NA NA NA 0 0 "Weight change compared with 1 year ago"
"232" "PGS001007" 2 0 0 -0.00221594025 0 0 0 0 NA NA NA NA NA NA 0 0 "Age at first sexual intercourse"
"236" "PGS001012" 2 1 0.5 -0.00029385644 0.0872590712610318 0 0 0 NA NA NA NA NA NA 0 0 "Number of falls in the last year"
"238" "PGS001017" 2 1 0.5 6.80644e-05 1.16023290887854 0 0 0 NA NA NA NA NA NA 0 0 "Suffer from 'nerves'"
"255" "PGS001050" 2 0 0 -0.0024041495 0 0 0 0 NA NA NA NA NA NA 0 0 "Diaphragmatic hernia (time-to-event)"
"278" "PGS001086" 2 1 0.5 -0.0007728603 0.351198903974352 0 0 0 NA NA NA NA NA NA 0 0 "Alcohol consumption"
"281" "PGS001089" 2 1 0.5 0.0028126185 6.08447740553439 0 0 0 NA NA NA NA NA NA 0 0 NA
"287" "PGS001096" 2 2 1 0.0025824693 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Hair colour, light brown"
"302" "PGS001118" 2 1 0.5 -0.002323729 0.262849766869671 0 0 0 NA NA NA NA NA NA 0 0 "Taking other prescription medications"
"310" "PGS001130" 2 2 1 0.01589415 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Number of cigarettes previously smoked per day"
"311" "PGS001132" 2 1 0.5 0.00289269885 16.5657727747116 0 0 0 NA NA NA NA NA NA 0 0 "Family history of chronic bronchitis/emphysema"
"317" "PGS001142" 2 2 1 0.34576505 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Volume of grey matter in Intracalcarine Cortex (R)"
"325" "PGS001150" 2 2 1 0.0004813361 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Sleep duration"
"347" "PGS001174" 2 1 0.5 -0.0040937375 0.224865445697813 0 0 0 NA NA NA NA NA NA 0 0 "Cholelithiasis (time-to-event)"
"353" "PGS001181" 2 2 1 0.0174335755 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Other hypothyroidism (time-to-event)"
"400" "PGS001231" 2 2 1 0.011078595 Inf 0 0 0 NA NA NA NA NA NA 0 0 NA
"417" "PGS001249" 2 0 0 -0.013999076 0 0 0 0 NA NA NA NA NA NA 0 0 "Gout (time-to-event)"
"421" "PGS001256" 2 1 0.5 -0.004771933 0.193447940153403 0 0 0 NA NA NA NA NA NA 0 0 "Gallstones"
"425" "PGS001262" 2 1 0.5 -0.0010270205 0.454900266520319 0 0 0 NA NA NA NA NA NA 0 0 "Vascular/heart problems diagnosed by doctor Angina"
"427" "PGS001264" 2 0 0 -0.0018968236 0 0 0 0 NA NA NA NA NA NA 0 0 "Deep vein thrombosis"
"428" "PGS001265" 2 0 0 -0.008962667 0 0 0 0 NA NA NA NA NA NA 0 0 "Deep vein thrombosis (leg)"
"429" "PGS001266" 2 0 0 -0.010112864 0 0 0 0 NA NA NA NA NA NA 0 0 "Deep vein thrombosis (diagnosed by doctor)"
"432" "PGS001273" 2 1 0.5 0.008532018 16.7591179936535 0 0 0 NA NA NA NA NA NA 0 0 "Osteoporosis"
"440" "PGS001290" 2 1 0.5 0.000486226 1.19588683809139 0 0 0 NA NA NA NA NA NA 0 0 "Osteoarthritis"
"444" "PGS001301" 2 0 0 -0.008246882 0 0 0 0 NA NA NA NA NA NA 0 0 "Malabsorption/coeliac disease"
"458" "PGS001339" 2 0 0 -0.0040877045 0 0 0 0 NA NA NA NA NA NA 0 0 "Atrial fibrillation and flutter (time-to-event)"
"465" "PGS001347" 2 1 0.5 -0.0012745075 0.359112417406696 0 0 0 NA NA NA NA NA NA 0 0 "Family history of Alzheimer's/dementia"
"5" "PGS000058" 1 1 1 0.048790164169432 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Coronary artery disease"
"8" "PGS000084" 1 1 1 0.048790164169432 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Prostate cancer"
"9" "PGS000115" 1 1 1 0.008065 Inf 0 0 0 NA NA NA NA NA NA 0 0 "low density lipoprotein cholesterol"
"12" "PGS000124" 1 1 1 0.085 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Intraocular pressure"
"30" "PGS000170" 1 1 1 0.0207175 Inf 0 0 0 NA NA NA NA NA NA 0 0 "High light scatter reticulocyte percentage of red cells"
"31" "PGS000171" 1 1 1 0.0136105 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Immature fraction of reticulocytes"
"37" "PGS000179" 1 1 1 0.0172486 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Mean platelet volume"
"42" "PGS000185" 1 1 1 0.0182721 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Platelet distribution width"
"47" "PGS000190" 1 1 1 0.0205073 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Reticulocyte fraction of red cells"
"61" "PGS000210" 1 1 1 0.02 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Lung function (FEV1/FVC)"
"62" "PGS000212" 1 0 0 -0.05 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer intrinsic-like subtype (luminal A-like)"
"63" "PGS000213" 1 0 0 -0.05453313 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer intrinsic-like subtype (luminal B/HER2-negative-like)"
"64" "PGS000214" 1 0 0 -0.10116443 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer intrinsic-like subtype (luminal B-like)"
"65" "PGS000215" 1 0 0 -0.019158335 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer intrinsic-like subtype (HER2-enriched-like)"
"66" "PGS000216" 1 0 0 -0.04937288 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer intrinsic-like subtype (triple negative)"
"68" "PGS000298" 1 1 1 0.0131489 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Body mass index"
"74" "PGS000311" 1 1 1 0.014 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Total cholesterol"
"87" "PGS000344" 1 0 0 -0.064 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer"
"88" "PGS000345" 1 0 0 -0.064 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer"
"89" "PGS000346" 1 0 0 -0.064 0 0 0 0 NA NA NA NA NA NA 0 0 "Estrogen receptor negative breast cancer"
"90" "PGS000347" 1 0 0 -0.064 0 0 0 0 NA NA NA NA NA NA 0 0 "Estrogen receptor positive breast cancer"
"91" "PGS000659" 1 1 1 0.04857 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Triglycerides"
"93" "PGS000662" 1 1 1 0.041792627 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Prostate Cancer"
"94" "PGS000665" 1 1 1 0.0477 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Ischemic stroke"
"140" "PGS000716" 1 0 0 -0.0113078 0 0 0 0 NA NA NA NA NA NA 0 0 "Early life body size"
"141" "PGS000717" 1 1 1 0.0250634 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Adult life body size"
"145" "PGS000742" 1 1 1 0.019 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Prostate cancer"
"148" "PGS000759" 1 1 1 0.059636403 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Hypothyroidism"
"150" "PGS000795" 1 1 1 5.52 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Prostate cancer"
"151" "PGS000798" 1 1 1 0.048790164169432 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Coronary heart disease"
"157" "PGS000816" 1 1 1 0.0029 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Alanine transaminase"
"158" "PGS000818" 1 1 1 0.045 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Coronary heart disease"
"162" "PGS000822" 1 0 0 -0.017 0 0 0 0 NA NA NA NA NA NA 0 0 "Urinary albumin to creatinine ratio"
"163" "PGS000868" 1 1 1 0.048790164169432 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Type II diabetes"
"164" "PGS000877" 1 1 1 1 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Insulin resistance"
"165" "PGS000879" 1 1 1 0.085 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Intraocular pressure"
"170" "PGS000899" 1 1 1 0.049 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Coronary heart disease"
"171" "PGS000906" 1 0 0 -0.0223951 0 0 0 0 NA NA NA NA NA NA 0 0 "Longevity"
"179" "PGS000931" 1 0 0 -0.005313296 0 0 0 0 NA NA NA NA NA NA 0 0 "Blood clot or deep vein thrombosis (diagnosed by doctor)"
"185" "PGS000944" 1 1 1 0.002875669 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Eczema, dermatitis"
"186" "PGS000947" 1 0 0 -0.004924028 0 0 0 0 NA NA NA NA NA NA 0 0 "Mouth ulcers"
"187" "PGS000948" 1 1 1 0.00153073 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Inguinal hernia"
"197" "PGS000960" 1 0 0 -0.008422303 0 0 0 0 NA NA NA NA NA NA 0 0 "Other systemic involvement of connective tissue (time-to-event)"
"198" "PGS000961" 1 0 0 -0.008483188 0 0 0 0 NA NA NA NA NA NA 0 0 "Phlebitis and thrombophlebitis (time-to-event)"
"200" "PGS000963" 1 0 0 -0.001417172 0 0 0 0 NA NA NA NA NA NA 0 0 "Follicular cysts of skin and subcutaneous tissue (time-to-event)"
"207" "PGS000972" 1 0 0 -0.001737431 0 0 0 0 NA NA NA NA NA NA 0 0 "Microalbumin [> 40 mg/L]"
"210" "PGS000980" 1 0 0 -0.002262357 0 0 0 0 NA NA NA NA NA NA 0 0 "Use of sun / ultraviolet protection (always)"
"211" "PGS000982" 1 1 1 0.002094018 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Use of sun / ultraviolet protection (never / rarely)"
"244" "PGS001028" 1 1 1 0.006429042 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Diabetic eye disease"
"245" "PGS001032" 1 0 0 -0.01094095 0 0 0 0 NA NA NA NA NA NA 0 0 "Uterine fibroids"
"253" "PGS001047" 1 1 1 0.005099231 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Past tobacco smoking (Smoked occasionally)"
"260" "PGS001056" 1 0 0 -0.00028947 0 0 0 0 NA NA NA NA NA NA 0 0 "Beef intake"
"262" "PGS001058" 1 1 1 0.001995251 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Cereal consumption (biscuit cereal)"
"265" "PGS001066" 1 0 0 -0.0007898532 0 2 0 2 0.1022459 0.3238715 NA 0.1022459 NA 0.3238715 0 0 "Poultry intake"
"283" "PGS001092" 1 0 0 -0.001063713 0 0 0 0 NA NA NA NA NA NA 0 0 "Hair colour, black"
"288" "PGS001098" 1 1 1 0.003545576 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Hair colour, red"
"297" "PGS001107" 1 0 0 -0.001742341 0 0 0 0 NA NA NA NA NA NA 0 0 "UACR [> 30 mg/g]"
"300" "PGS001113" 1 0 0 -0.002422148 0 0 0 0 NA NA NA NA NA NA 0 0 "Aspirin use self-reported"
"318" "PGS001143" 1 1 1 0.6625783 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Volume of grey matter in Parietal Operculum Cortex (R)"
"375" "PGS001204" 1 0 0 -0.0009830003 0 0 0 0 NA NA NA NA NA NA 0 0 NA
"420" "PGS001255" 1 1 1 0.01339237 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Otosclerosis (time-to-event)"
"422" "PGS001259" 1 1 1 0.002668126 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Hayfever/allergic rhinitis"
"430" "PGS001269" 1 0 0 -0.002525138 0 0 0 0 NA NA NA NA NA NA 0 0 NA
"431" "PGS001272" 1 1 1 0.01373197 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Chronic renal failure (time-to-event)"
"434" "PGS001276" 1 1 1 0.01497883 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Retinal disorders in diseases classified elsewhere (time-to-event)"
"435" "PGS001278" 1 0 0 -0.005123946 0 0 0 0 NA NA NA NA NA NA 0 0 "previously: Blood clot in the leg (DVT) or lung"
"436" "PGS001282" 1 0 0 -0.005288044 0 0 0 0 NA NA NA NA NA NA 0 0 "Migraine (time-to-event)"
"441" "PGS001292" 1 0 0 -0.008099783 0 0 0 0 NA NA NA NA NA NA 0 0 "Family history of prostate cancer"
"445" "PGS001303" 1 0 0 -0.002598955 0 0 0 0 NA NA NA NA NA NA 0 0 "Other cataract (time-to-event)"
"446" "PGS001317" 1 1 1 0.0005908678 Inf 0 0 0 NA NA NA NA NA NA 0 0 "Vascular/heart problems diagnosed by doctor Heart attack"
"456" "PGS001336" 1 0 0 -0.0005150129 0 0 0 0 NA NA NA NA NA NA 0 0 "Breast cancer"
"457" "PGS001338" 1 0 0 -0.01224018 0 0 0 0 NA NA NA NA NA NA 0 0 "Hyperplasia of prostate (time-to-event)"
